,feature0,feature1,feature2,feature3,feature4,feature5,feature6,feature7,feature8,feature9,feature10,x-tsne,y-tsne,x-bin,y-bin
154,-0.65087205,0.3687686,-0.69566774,1.1233531,-0.4295198,0.11477302,1.4207776,-0.45361972,-0.24216701,-0.47527307,-1.1346843,2.1841774,-17.41967,2,-17
155,-0.5649384,0.32631236,-0.7079714,1.0723144,-0.5198902,0.0019975528,1.5952655,-0.33775032,0.14551076,-0.7040742,-1.2213489,3.7357118,-17.068663,3,-17
156,-0.46954954,0.2989901,-0.68593794,1.0017787,-0.61752,-0.11807208,1.7376481,-0.17332473,0.58072436,-0.9386505,-1.3287233,5.105833,-16.277058,5,-16
157,-0.36670738,0.28772822,-0.6271017,0.9114382,-0.72378796,-0.25515938,1.8447953,-0.03863904,1.0273378,-1.1750281,-1.4525874,6.1232305,-15.179919,6,-15
158,-0.25855324,0.28739884,-0.53166527,0.8011808,-0.8397867,-0.41018072,1.9154115,0.03191148,1.4575902,-1.4124258,-1.5894573,7.0104294,-14.016891,7,-14
159,-0.14742325,0.28861746,-0.40191785,0.67103803,-0.9664158,-0.5894931,1.9445401,-0.008422269,1.8495299,-1.6476525,-1.6731775,7.887321,-12.9099,7,-12
160,-0.035622064,0.27730843,-0.2420752,0.52130365,-1.1042346,-0.7910325,1.9385828,-0.19583511,2.1784801,-1.8785082,-1.6731775,8.957854,-11.686004,8,-11
161,0.07453232,0.24418436,-0.057760477,0.35409743,-1.2531067,-0.9830267,1.8886157,-0.40877423,2.4357316,-2.0635827,-1.6731775,9.829358,-10.709539,9,-10
162,0.17915563,0.20566119,0.14468515,0.1757581,-1.409095,-1.0662878,1.7510893,-0.28483668,2.611488,-2.1459978,-1.6731775,10.500481,-10.077386,10,-10
163,0.27456933,0.17741363,0.35524863,-0.0061577633,-1.5612355,-1.0761544,1.5733773,-0.17897679,2.624614,-2.159884,-1.6731775,10.943991,-9.597271,10,-9
164,0.35815528,0.17614493,0.56306714,-0.18854302,-1.6452998,-0.97454417,1.3809315,0.13520426,2.5558407,-2.1371536,-0.61009866,12.402963,-8.39155,12,-8
165,0.43092602,0.009041144,0.7054745,-0.3668833,-1.6703775,-1.1298776,1.2066021,-3.033894,1.1363183,-2.0702698,-0.054813094,16.819307,-5.2085047,16,-5
166,0.4962598,-0.38570288,0.7569103,-0.5281873,-1.666564,-1.0616332,1.1314182,-4.048921,0.3785356,-1.7349855,0.19545731,17.889235,-4.1612706,17,-4
167,0.55822074,-0.8397058,0.7627964,-0.66213816,-1.6507504,-0.9518839,1.091483,-4.2091265,0.00791035,-1.418577,0.28438684,18.296387,-3.3962882,18,-3
168,0.6186027,-1.2830887,0.74759,-0.7701053,-1.63153,-0.8184171,1.0773276,-3.9020672,-0.14861435,-1.1161833,0.29595086,18.195126,-2.4873877,18,-2
169,0.67874914,-1.6784858,0.724564,-0.85310256,-1.6129321,-0.67231476,1.0826474,-3.352851,-0.19199976,-0.82408476,0.272553,17.880205,-1.2063559,17,-1
170,0.73965824,-2.0071635,0.7005279,-0.91187114,-1.5966477,-0.52027684,1.1020565,-2.6881516,-0.17986809,-0.53944385,0.23638201,17.298758,0.27056795,17,0
171,0.80202585,-2.2607,0.67864925,-0.9469406,-1.583166,-0.3662347,1.1307911,-1.9764779,-0.1441218,-0.26002932,0.19855884,16.465313,1.6177133,16,1
172,0.86624,-2.436622,0.66011757,-0.9588479,-1.5723795,-0.214649,1.1633028,-1.2620597,-0.101623595,0.011786139,0.1645102,15.436654,2.8119931,15,2
173,0.9322414,-2.5378401,0.64511037,-0.9489218,-1.5639116,-0.07644347,1.1901443,-0.6017909,-0.060590852,0.25955436,0.13637646,14.301033,3.8882914,14,3
174,0.9995228,-2.5716026,0.6333314,-0.9194719,-1.5572636,0.043755993,1.2058167,-0.01983701,-0.024619106,0.47637078,0.1153681,12.901593,4.996363,12,4
175,1.0669615,-2.5511634,0.6243102,-0.8748064,-1.5511949,0.1265091,1.1953347,0.39651608,0.005405026,0.62159234,0.12039841,11.763137,5.6365814,11,5
176,1.1326337,-2.4965835,0.6175484,-0.82234085,-1.540651,0.16663507,1.1468059,0.608882,0.02957954,0.6619203,0.23532672,11.197725,5.785385,11,5
177,1.1948082,-2.4259083,0.6125698,-0.76889986,-1.5199708,0.18059549,1.0782796,0.69317806,0.048291463,0.64478576,0.39235166,10.645786,5.8072033,10,5
178,1.2526422,-2.3496623,0.6089511,-0.7179415,-1.4871069,0.18200335,1.0013417,0.71185553,0.06235163,0.60286903,0.5622633,9.957268,5.842889,9,5
179,1.3058293,-2.272758,0.60634357,-0.6707133,-1.441644,0.17940159,0.9224895,0.7056829,0.07269301,0.5560647,0.7304552,9.153444,5.9316006,9,5
180,1.3543484,-2.1966906,0.6044744,-0.6271854,-1.3840218,0.17707305,0.844844,0.69675094,0.08019,0.5148545,0.88856924,8.338115,6.081517,8,6
181,1.3982908,-2.1214612,0.60313886,-0.58678466,-1.3151375,0.17569226,0.7690312,0.6904646,0.08558714,0.481684,1.032695,7.598206,6.2716107,7,6
182,1.4377497,-2.04696,0.6021871,-0.5489096,-1.2360717,0.17419349,0.69453925,0.6834694,0.08946753,0.45477113,1.1618105,6.945042,6.520282,6,6
183,1.472787,-1.973493,0.6015114,-0.5131308,-1.1479311,0.17149188,0.6208261,0.6714968,0.09225822,0.43181157,1.276245,6.359326,6.7998533,6,6
184,1.5034436,-1.9017017,0.60103405,-0.4791693,-1.0517775,0.167144,0.5477076,0.6526467,0.09426202,0.41153124,1.3768624,5.813101,7.109235,5,7
185,1.5297579,-1.8323151,0.60069877,-0.44681218,-0.9486004,0.16125312,0.47529006,0.62722313,0.09569415,0.39363953,1.4647431,5.3060446,7.4542646,5,7
186,1.5517787,-1.7659721,0.60046476,-0.41584978,-0.839307,0.1541826,0.40381083,0.5966029,0.09671037,0.3783404,1.5410146,4.8138943,7.8060155,4,7
187,1.5695697,-1.7031498,0.6003023,-0.38605028,-0.7247231,0.14635001,0.33353314,0.56238484,0.09742519,0.36596218,1.6067356,4.333809,8.174155,4,8
188,1.5832101,-1.6441607,0.60018986,-0.35715622,-0.6056004,0.13813299,0.2647024,0.5260103,0.09792319,0.35678735,1.6628325,3.8461137,8.551197,3,8
189,1.5927925,-1.5891744,0.60011214,-0.3288904,-0.48262718,0.1298478,0.19753462,0.48867768,0.09826653,0.3510043,1.7100832,3.3633623,8.911187,3,8
190,1.5984222,-1.5382416,0.60005826,-0.3009637,-0.35643882,0.12175311,0.13221534,0.45137942,0.098500535,0.3487099,1.7460918,2.8975213,9.238758,2,9
191,1.6002148,-1.4912837,0.60002047,-0.2730725,-0.22761765,0.1141843,0.068919525,0.41550627,0.09865656,0.35014352,1.7460918,2.4455376,9.525238,2,9
192,1.5983,-1.4478335,0.5999927,-0.24481799,-0.0966204,0.10843219,0.007956027,0.38679597,0.09874661,0.3573388,1.7460918,1.9750779,9.799212,1,9
193,1.5928051,-1.4073664,0.5999712,-0.21581708,0.036204655,0.10353017,-0.05105992,0.36060944,0.098808445,0.36788917,1.7460918,1.5043687,10.049215,1,10
194,1.583848,-1.3696481,0.59995407,-0.18581274,0.17051187,0.0993131,-0.108103335,0.3362357,0.09885279,0.3811905,1.7460918,1.0188223,10.266353,1,10
195,1.5715487,-1.334474,0.5999401,-0.15458542,0.30593586,0.09578317,-0.16310032,0.31384054,0.09888439,0.39697182,1.7460918,0.5488787,10.448423,0,10
196,1.5560298,-1.3016071,0.59992844,-0.12193598,0.44209412,0.0929846,-0.21600766,0.29385313,0.09890628,0.4150071,1.7460918,0.1037766,10.590642,0,10
197,1.5374163,-1.2707584,0.5999182,-0.087685086,0.57859635,0.090970606,-0.26683798,0.27679864,0.09892076,0.4350513,1.7460918,-0.29047322,10.699927,0,10
198,1.5158306,-1.2415807,0.599909,-0.05167583,0.7150567,0.08979049,-0.3156696,0.26321876,0.09892972,0.456825,1.7460918,-0.61903495,10.7821045,0,10
199,1.4913865,-1.2136703,0.59990036,-0.013776253,0.8511079,0.08947981,-0.36264881,0.25360486,0.09893476,0.48001146,1.7460918,-0.87723947,10.833332,0,10
200,1.4643394,-1.1864752,0.5998931,0.026194105,0.9842915,0.07678147,-0.38356826,0.25794092,0.09905918,0.5131137,1.5675184,-1.1638211,10.719392,-1,10
201,1.4384984,-1.15403,0.5999027,0.07067664,1.0597674,0.04227124,-0.35158348,0.34566414,0.099164486,0.5770731,0.62862325,-4.2879734,9.018814,-4,9
202,1.4131955,-1.1092699,0.5999038,0.12070731,1.0837954,0.039866775,-0.36102188,0.48053244,0.09893641,0.6465602,0.14476596,-5.776016,7.894775,-5,7
203,1.3862711,-1.0577643,0.5999026,0.17338067,1.0822958,0.022950152,-0.40325594,0.4694834,0.09907259,0.6407727,-0.081538975,-5.990443,7.594056,-5,7
204,1.3564485,-1.0075955,0.5999062,0.22545688,1.0696483,0.013689868,-0.45687008,0.45635104,0.09907522,0.6328175,-0.16887487,-6.0804987,7.409588,-6,7
205,1.3232946,-0.9571563,0.5999047,0.27748016,1.0534552,0.014786324,-0.5143021,0.4749039,0.09897047,0.63977104,-0.18489157,-6.139266,7.214955,-6,7
206,1.2866488,-0.90366703,0.5998946,0.3304658,1.0374874,0.021600313,-0.5735898,0.512799,0.09887308,0.6558557,-0.16736045,-6.2071557,6.9868903,-6,6
207,1.2464266,-0.84577465,0.5998788,0.3849087,1.0233796,0.030211428,-0.6339935,0.5561437,0.09882945,0.67451274,-0.13729717,-6.2955136,6.706536,-6,6
208,1.2025756,-0.7833408,0.59986174,0.4408617,1.0116419,0.03842216,-0.6951442,0.5965188,0.098837405,0.691817,-0.10491201,-6.4021153,6.3504577,-6,6
209,1.1550612,-0.71688646,0.5998469,0.49814132,1.0022441,0.045269515,-0.75676113,0.6302358,0.098877504,0.7060911,-0.07500102,-6.536657,5.9214954,-6,5
210,1.1038617,-0.6472057,0.5998361,0.556469,0.9949189,0.050413553,-0.8186417,0.6559694,0.09893108,0.71675444,-0.049450807,-6.686454,5.4546294,-6,5
211,1.0489666,-0.5751816,0.59982985,0.61553615,0.98932093,0.053794555,-0.8806441,0.67341226,0.098985456,0.72368264,-0.02863544,-6.8521094,4.9767847,-6,4
212,0.9903707,-0.50192153,0.5997584,0.6750347,0.9851073,0.055292845,-0.9426704,0.6792514,0.097581066,0.7270062,-0.012208576,-7.038894,4.503985,-7,4
213,0.9280787,-0.42847285,0.5995076,0.73473024,0.98197377,0.055621903,-1.0045656,0.67741996,0.09491367,0.72835505,0.00046073148,-7.2282877,4.0338817,-7,4
214,0.8620985,-0.35550582,0.5990234,0.7944551,0.9796659,0.054983128,-1.0663022,0.6706028,0.09208538,0.7276971,0.010065411,-7.428,3.5713673,-7,3
215,0.7924398,-0.28357002,0.5983169,0.8540081,0.9779799,0.053208973,-1.1278716,0.65847987,0.08960801,0.7242647,0.01725047,-7.638892,3.13332,-7,3
216,0.7191147,-0.21321985,0.59742785,0.9131508,0.9767567,0.05033111,-1.1892198,0.64135265,0.08769584,0.7179374,0.022568082,-7.8962,2.7323968,-7,2
217,0.64213777,-0.14495704,0.5964062,0.9716513,0.9758746,0.04650088,-1.2502805,0.6199357,0.08639115,0.7089937,0.026468877,-8.207385,2.3428242,-8,2
218,0.56152767,-0.07919463,0.5953008,1.0293108,0.97524166,0.04193058,-1.3109969,0.595178,0.0856417,0.6979353,0.029309018,-8.609046,1.9138395,-8,1
219,0.47730684,-0.016238395,0.5941539,1.0859768,0.9747897,0.036856417,-1.3713319,0.56812733,0.08534959,0.6853647,0.031363618,-11.59825,0.3537816,-11,0
220,0.3894983,0.04371888,0.5929988,1.1415483,0.9744682,0.031510253,-1.4312724,0.53982747,0.08540211,0.67190063,0.03284157,-11.888913,0.031300977,-11,0
221,0.298125,0.10059329,0.5918594,1.1959742,0.97424036,0.026103886,-1.4908273,0.5112448,0.08569042,0.658121,0.033899356,-12.111893,-0.24984032,-12,0
222,0.20320939,0.15440057,0.59075123,1.2492499,0.97407013,0.020807287,-1.5500104,0.48325002,0.08611971,0.6445401,0.034436557,-12.285218,-0.51009846,-12,0
223,0.10504919,0.180487,0.58942276,1.2925957,0.97393715,-0.08894138,-1.596133,-0.12831862,0.0850943,0.35511917,0.034973614,-13.857551,-1.6800904,-13,-1
224,0.00429141,0.13955003,0.5888653,1.3103518,0.9737275,-0.17352933,-1.6415218,-0.5754857,0.09804584,0.12730627,0.03266301,-14.578098,-1.8190372,-14,-1
225,-0.09932421,0.06447958,0.5893483,1.3143042,0.97329617,-0.2144459,-1.6916945,-0.78155756,0.10960837,0.015696539,0.029260395,-14.779889,-1.850479,-14,-1
226,-0.20495339,-0.016019907,0.5904417,1.3116404,0.9717066,-0.012071425,-1.6187773,-0.23420164,0.11165925,-0.039870404,-0.06236059,-14.352385,-1.8360837,-14,-1
227,-0.29496676,0.045890164,0.5910525,1.3056444,0.95802313,0.53455204,-1.2659143,1.2319142,0.10271668,-0.061481446,-0.21131492,-3.7242792,-4.7523985,-3,-4
228,-0.3652452,0.14052057,0.57324356,1.2894409,0.9418433,0.72883713,-0.9587923,0.4750474,-0.32552546,-0.2779385,-0.14012732,-3.4267106,-6.066983,-3,-6
229,-0.41931832,0.18983501,0.53109604,1.2631798,0.9253198,0.902512,-0.724194,0.41776437,-0.4834756,-0.3057223,-0.2239454,-3.1848779,-6.5333066,-3,-6
230,-0.4615413,0.22708844,0.47768155,1.2353293,0.89985806,0.99613374,-0.5619956,0.26317155,-0.5966173,-0.3176647,-0.38137528,-3.0631084,-6.9971213,-3,-6
231,-0.49625233,0.25574374,0.41833812,1.2082603,0.85991305,1.0502597,-0.4720309,0.26497412,-0.626116,-0.2880695,-0.6132842,-2.9194722,-7.4116397,-2,-7
232,-0.5275796,0.2767485,0.3561109,1.1829576,0.8029731,1.0503664,-0.44748428,0.12557635,-0.66594696,-0.27616662,-0.8380884,-2.9257114,-7.96863,-2,-7
233,-0.55917376,0.29311207,0.29307908,1.1599494,0.7293133,1.04306,-0.4780228,0.18379663,-0.6461327,-0.23493028,-1.0635295,-2.8492038,-8.508729,-2,-8
234,-0.5934424,0.30628765,0.22945957,1.1388301,0.6409456,1.0179285,-0.5301257,0.062223986,-0.6802689,-0.23218478,-1.2348921,-2.9944415,-9.127977,-2,-9
235,-0.63087505,0.31645966,0.1648372,1.1195544,0.54031533,1.0141083,-0.5835254,0.12620282,-0.6700441,-0.19084015,-1.3925064,-3.0323484,-9.69366,-3,-9
236,-0.6715626,0.3226992,0.09857115,1.1028775,0.42960873,0.9948903,-0.6394408,-0.009790431,-0.7195876,-0.17035966,-1.5053599,-3.2561026,-10.256332,-3,-10
237,-0.7156067,0.32636347,0.03048013,1.0897949,0.31058902,0.9998815,-0.69603074,0.078664966,-0.7138505,-0.10541435,-1.6155964,-3.284008,-10.696496,-3,-10
238,-0.7631114,0.32721254,-0.039949983,1.0810553,0.18459556,0.9852765,-0.7556328,-0.061174136,-0.77555764,-0.06703486,-1.6731775,-3.540001,-11.0947275,-3,-11
239,-0.80411,0.34688935,-0.11275851,1.081507,0.06325703,0.96695054,-0.3989528,0.51824784,-0.76987106,0.13743922,-1.4243288,-2.3696132,-11.8737955,-2,-11
240,-0.819054,0.37861672,-0.19411825,1.0925974,-0.036044233,0.8138482,0.024731426,0.049291693,-0.9817784,0.15745378,-1.1801872,-2.1278036,-14.382444,-2,-14
241,-0.81028444,0.3831496,-0.2836837,1.1042979,-0.12240136,0.69862163,0.39869654,0.019879358,-0.9667626,0.15257864,-1.0748944,-1.7037064,-15.197046,-1,-15
242,-0.7809223,0.3761038,-0.37036705,1.1119802,-0.20295328,0.56956685,0.71681213,-0.16280335,-0.912567,0.06258222,-1.0228763,-1.0513108,-16.033289,-1,-16
243,-0.73410755,0.35241058,-0.44918403,1.1103843,-0.2814874,0.44860336,0.985289,-0.2857256,-0.7781801,-0.06749728,-1.0192354,-0.24765263,-16.622847,0,-16
244,-0.6725285,0.31808296,-0.5136366,1.096278,-0.36126512,0.3299798,1.2131034,-0.35772842,-0.5682634,-0.23434214,-1.0547614,0.7620847,-17.059961,0,-17
245,-0.5983458,0.27910972,-0.5569663,1.0663451,-0.4448527,0.20652771,1.4087731,-0.37033755,-0.27194548,-0.44332746,-1.1201339,2.0095158,-17.253143,2,-17
246,-0.51338845,0.2448763,-0.571865,1.0178959,-0.53426033,0.08235466,1.5747083,-0.26921126,0.1130622,-0.6743089,-1.2099178,3.6242096,-16.96585,3,-16
247,-0.41946116,0.22502306,-0.5524238,0.94977874,-0.63113374,-0.046679083,1.7092876,-0.104028374,0.5509979,-0.9107989,-1.3197558,5.0273337,-16.200212,5,-16
248,-0.31853452,0.22115755,-0.49603418,0.8617212,-0.7368085,-0.19139348,1.80899,0.028220259,0.99840176,-1.1484718,-1.4455675,6.0153127,-15.091989,6,-15
249,-0.21272801,0.22757462,-0.4031033,0.7536671,-0.85234267,-0.3529123,1.8726412,0.08941495,1.4264253,-1.3865132,-1.5839432,6.899249,-13.934304,6,-13
250,-0.10434267,0.23412687,-0.27619427,0.62569606,-0.9786044,-0.53726745,1.8953187,0.03222915,1.8126402,-1.621852,-1.6731775,7.786816,-12.817256,7,-12
251,0.0043489058,0.22624235,-0.119688116,0.47813824,-1.1161317,-0.7423733,1.8837113,-0.17354348,2.135385,-1.8524886,-1.6731775,8.910432,-11.5231285,8,-11
252,0.11086231,0.19993825,0.06066861,0.3141877,-1.2637544,-0.91069907,1.821865,-0.30477172,2.383801,-2.0124056,-1.6731775,9.824622,-10.514053,9,-10
253,0.21142158,0.17177044,0.25738686,0.14078279,-1.4163694,-0.9796563,1.6839783,-0.20143239,2.526546,-2.0789473,-1.6731775,10.521466,-9.835093,10,-9
254,0.30305207,0.15348116,0.46051997,-0.03500845,-1.563289,-0.976439,1.5150034,-0.08151491,2.5317578,-2.080647,-1.6196568,11.022377,-9.402128,11,-9
255,0.3833408,0.11734694,0.6460976,-0.20990475,-1.6439029,-0.9718773,1.32286,-1.493957,1.7413048,-2.0182288,-0.5800301,14.66858,-6.873713,14,-6
256,0.4547413,-0.14821556,0.73488706,-0.36760455,-1.6676704,-0.92705536,1.2211591,-3.1521575,0.6950767,-1.700999,-0.047206167,17.145842,-4.860256,17,-4
257,0.5216493,-0.524598,0.7598289,-0.49863473,-1.6638056,-0.82575136,1.1685419,-3.6431735,0.16333993,-1.3828858,0.19083677,17.650934,-3.726272,17,-3
258,0.58635426,-0.91729647,0.75349677,-0.60348684,-1.648418,-0.69815594,1.1455739,-3.515043,-0.08236505,-1.0776545,0.27797323,17.695526,-2.654261,17,-2
259,0.65035295,-1.276181,0.7338125,-0.6831025,-1.6296641,-0.5561843,1.1437075,-3.0561314,-0.17296198,-0.782106,0.2899552,17.489742,-1.2737008,17,-1
260,0.71470934,-1.5751476,0.7102728,-0.7381843,-1.6114786,-0.4070456,1.1566279,-2.4312882,-0.18407956,-0.4936901,0.26750216,16.930391,0.25942948,16,0
261,0.7801436,-1.8016319,0.68756014,-0.7692417,-1.5955302,-0.25500417,1.1789844,-1.7315923,-0.15830435,-0.21033187,0.2323971,16.080091,1.6086645,16,1
262,0.8470631,-1.9505689,0.66768754,-0.77668214,-1.5822978,-0.10324126,1.2057235,-1.0080718,-0.11875381,0.06834935,0.19577867,14.883977,2.8495128,14,2
263,0.9153552,-2.024448,0.65125954,-0.76207227,-1.571657,0.03114541,1.2243698,-0.3513174,-0.07713196,0.31441477,0.1632316,13.454291,4.035643,13,4
264,0.98419565,-2.0347435,0.63818854,-0.72932667,-1.5631578,0.13235767,1.2238306,0.16215727,-0.038924824,0.49991524,0.13808635,11.569475,5.813243,11,5
265,1.0518118,-2.004753,0.62809384,-0.6863766,-1.5547076,0.17028058,1.1835312,0.3901402,-0.0060518645,0.55722195,0.16156647,10.876123,6.212359,10,6
266,1.1162504,-1.9597864,0.62047964,-0.64210343,-1.5422812,0.17125276,1.1175269,0.4379636,0.020556055,0.5313855,0.24472386,10.477774,6.3222218,10,6
267,1.1765531,-1.9129156,0.61482793,-0.6009383,-1.523057,0.161764,1.0449499,0.42559132,0.04114893,0.48329458,0.34396154,10.013845,6.4028106,10,6
268,1.2325279,-1.8680581,0.6106758,-0.56379956,-1.4963305,0.15201846,0.9724456,0.4013352,0.056685086,0.43561354,0.44604808,9.468138,6.5044107,9,6
269,1.2842327,-1.8256313,0.6076466,-0.53036916,-1.4620568,0.14495206,0.9017657,0.38122427,0.06822896,0.39507782,0.54649466,8.905231,6.6223927,8,6
270,1.3317755,-1.7850171,0.60544777,-0.50002235,-1.4204056,0.14070114,0.8329023,0.36826268,0.076724716,0.36226752,0.64402586,8.3829775,6.744058,8,6
271,1.3752526,-1.7454761,0.6038581,-0.47215196,-1.3716086,0.13869004,0.7654492,0.36169374,0.08293567,0.3361677,0.7382636,7.8838143,6.871019,7,6
272,1.414737,-1.706386,0.6027127,-0.44624028,-1.3159219,0.13830465,0.69902575,0.3601285,0.08745318,0.31567457,0.8289179,7.416384,6.998825,7,6
273,1.4502802,-1.6672772,0.6018897,-0.4218557,-1.2536247,0.13900653,0.63333833,0.3621477,0.0907258,0.29984352,0.9156644,6.9586987,7.143622,6,7
274,1.4819196,-1.6278348,0.6013,-0.3986403,-1.1850194,0.14032881,0.5681664,0.3663445,0.09308935,0.28785777,0.9981997,6.5194554,7.306115,6,7
275,1.5096822,-1.5878942,0.6008786,-0.37630108,-1.1104285,0.14187256,0.5033495,0.3713657,0.09479258,0.27900168,1.0763017,6.0650973,7.483808,6,7
276,1.5335847,-1.54743,0.60057837,-0.35460013,-1.0301862,0.1433174,0.43878248,0.37600458,0.09601803,0.272668,1.1498624,5.614156,7.6759386,5,7
277,1.553641,-1.5065354,0.6003652,-0.33334583,-0.94463056,0.14443249,0.37441424,0.37929705,0.09689856,0.2683781,1.2188934,5.163028,7.8906107,5,7
278,1.569862,-1.4653922,0.6002147,-0.31238025,-0.85409474,0.14507802,0.31024364,0.38057804,0.09753028,0.26579326,1.283515,4.7168493,8.128057,4,8
279,1.5822617,-1.4242378,0.600109,-0.29156873,-0.75889975,0.14519891,0.24631272,0.37948513,0.09798243,0.26470974,1.3439337,4.280127,8.379885,4,8
280,1.5908558,-1.3833356,0.6000353,-0.2707886,-0.6593488,0.14480989,0.18269739,0.37591943,0.09830483,0.26503822,1.4004155,3.839238,8.668384,3,8
281,1.5956666,-1.342948,0.59998435,-0.24992147,-0.55572414,0.14397576,0.119498394,0.36998683,0.098533385,0.26677737,1.4532604,3.4051318,8.961484,3,8
282,1.5967221,-1.3033183,0.59994954,-0.22884591,-0.44828525,0.14279638,0.056833252,0.3619379,0.09869402,0.26998633,1.5027808,2.967753,9.262946,2,9
283,1.594058,-1.264658,0.59992594,-0.20743454,-0.33726832,0.14139238,-0.005169933,0.35211805,0.09880552,0.27476165,1.5492859,2.5345418,9.552606,2,9
284,1.5877178,-1.2271374,0.5999101,-0.18555054,-0.22288704,0.13989554,-0.066376895,0.34093317,0.09888153,0.28122002,1.5930716,2.0925088,9.83501,2,9
285,1.5777534,-1.190881,0.5998994,-0.1630473,-0.10533376,0.13844368,-0.12665056,0.32882532,0.09893196,0.28948447,1.6344157,1.6617829,10.08701,1,10
286,1.5642244,-1.1559645,0.59989214,-0.13976786,0.015219297,0.13717483,-0.18585388,0.316258,0.098964036,0.29967374,1.6735781,1.2155421,10.329949,1,10
287,1.5471984,-1.1224121,0.59988695,-0.11554603,0.1386185,0.13622561,-0.24385217,0.30370486,0.09898299,0.3118929,1.710801,0.7736289,10.534774,0,10
288,1.5267512,-1.0901974,0.59988296,-0.09020752,0.26472786,0.13572828,-0.30051583,0.29163933,0.098992646,0.32622367,1.7460918,0.34352052,10.697884,0,10
289,1.5029662,-1.0592402,0.59987944,-0.063571975,0.39342847,0.1358187,-0.35572052,0.28057593,0.09899567,0.3427375,1.7460918,-0.059594445,10.841565,0,10
290,1.4759468,-1.0289329,0.599875,-0.035286628,0.5246952,0.13845938,-0.40893835,0.2796783,0.09897367,0.36545777,1.7460918,-0.42647225,10.960945,0,10
291,1.4457942,-0.9985793,0.599869,-0.0049837125,0.6586264,0.14219992,-0.46072012,0.2814547,0.098959565,0.39071777,1.7460918,-0.7442611,11.052372,0,11
292,1.4125957,-0.96794957,0.5998623,0.02752308,0.7953595,0.1468558,-0.5110107,0.28481376,0.098952755,0.41786978,1.7460918,-0.9843824,11.108419,0,11
293,1.3764454,-0.9368791,0.5998551,0.06238211,0.9350286,0.15243141,-0.5596635,0.28965235,0.098949976,0.44665796,1.7460918,-1.1844219,11.154521,-1,11
294,1.3395768,-0.90292066,0.59986067,0.100853875,1.0465311,0.11573844,-0.5241605,0.3535791,0.09924959,0.5082836,0.9887065,-3.4136639,9.69662,-3,9
295,1.3046407,-0.85517967,0.59986913,0.14609155,1.0894008,0.11159197,-0.51334584,0.5279074,0.099013954,0.60063237,0.30953643,-5.9656196,8.02336,-5,8
296,1.2690418,-0.79558975,0.5998709,0.19605212,1.095844,0.09971784,-0.5428037,0.570663,0.09907159,0.6217796,-0.02201318,-6.46217,7.3169026,-6,7
297,1.231059,-0.73433757,0.5998774,0.24658579,1.085407,0.08785676,-0.5914197,0.5589592,0.099134,0.6149046,-0.16277657,-6.618619,6.965174,-6,6
298,1.1899495,-0.67323184,0.5998825,0.29694307,1.0685803,0.08585703,-0.64672494,0.5685523,0.0990601,0.6179323,-0.20437618,-6.7350793,6.665476,-6,6
299,1.1454297,-0.61026806,0.5998803,0.34785208,1.0507106,0.08970031,-0.7052613,0.5935729,0.09896807,0.6282309,-0.19690388,-6.866046,6.3133917,-6,6
300,1.0973574,-0.54439044,0.5998721,0.39969724,1.0343137,0.09553921,-0.7655438,0.6224342,0.09891573,0.6403138,-0.16819355,-7.0133657,5.8881774,-7,5
301,1.0456573,-0.47556326,0.5998617,0.45249113,1.02036,0.10116197,-0.82672924,0.64801055,0.09890895,0.6508616,-0.13305874,-7.185312,5.4022903,-7,5
302,0.9902926,-0.40440205,0.5998238,0.50604624,1.0090201,0.10547236,-0.88829684,0.66568464,0.098341316,0.6584498,-0.098853804,-7.372972,4.8974624,-7,4
303,0.9312531,-0.33194783,0.59964526,0.5601265,1.0000868,0.10818848,-0.9498889,0.67257,0.09584045,0.66335124,-0.06878294,-7.574905,4.386842,-7,4
304,0.8685459,-0.25901085,0.59922916,0.61456335,0.99320525,0.10998803,-1.0112439,0.6749392,0.09279649,0.66692996,-0.043837715,-7.790082,3.881822,-7,3
305,0.80218446,-0.18612275,0.5985617,0.6691927,0.98799354,0.11049164,-1.0723794,0.6718219,0.089880146,0.66792756,-0.023904525,-8.012773,3.39453,-8,3
306,0.7321832,-0.11387033,0.59766996,0.72378075,0.9840983,0.10964422,-1.1332718,0.6632516,0.087431185,0.6659476,-0.008388371,-8.26316,2.9397917,-8,2
307,0.6585573,-0.042814665,0.59659994,0.7780798,0.981218,0.10754995,-1.1938832,0.64972043,0.08558381,0.66105086,0.0034576335,-8.564253,2.51061,-8,2
308,0.58132434,0.026549691,0.59540284,0.83185875,0.9791067,0.10440057,-1.2541733,0.6319952,0.08434684,0.6535757,0.012367561,-8.943242,2.0461051,-8,2
309,0.50050545,0.09381833,0.59412736,0.8849217,0.97757053,0.10042987,-1.3141092,0.61099845,0.08365629,0.6440212,0.018990044,-11.228237,0.74373543,-11,0
310,0.41612178,0.15868963,0.59281474,0.93711793,0.97645986,0.095884226,-1.3736714,0.58771616,0.0834116,0.63296086,0.023864917,-11.53954,0.32325125,-11,0
311,0.32819584,0.22094443,0.5914898,0.9883458,0.9756611,0.090947874,-1.4328547,0.5620965,0.08306527,0.62100047,0.027424585,-11.794394,-0.019464007,-11,0
